image,cue,label,ID,image_url
splinter.jpg,thorn,1,0,https://gvlab-bucket.s3.amazonaws.com/splinter.jpg
rose.jpg,thorn,1,0,https://gvlab-bucket.s3.amazonaws.com/rose.jpg
tea.jpg,dissolve,1,1,https://gvlab-bucket.s3.amazonaws.com/tea.jpg
marshmallow.jpg,dissolve,1,1,https://gvlab-bucket.s3.amazonaws.com/marshmallow.jpg
heroin.jpg,dissolve,1,1,https://gvlab-bucket.s3.amazonaws.com/heroin.jpg
dancing.jpg,meatsacks,1,2,https://gvlab-bucket.s3.amazonaws.com/dancing.jpg
asylum.jpg,meatsacks,1,2,https://gvlab-bucket.s3.amazonaws.com/asylum.jpg
dancing.jpg,lines,1,3,https://gvlab-bucket.s3.amazonaws.com/dancing.jpg
asylum.jpg,lines,1,3,https://gvlab-bucket.s3.amazonaws.com/asylum.jpg
bread.jpg,savory,1,4,https://gvlab-bucket.s3.amazonaws.com/bread.jpg
dip.jpg,savory,1,4,https://gvlab-bucket.s3.amazonaws.com/dip.jpg
handyman.jpg,multiple,1,5,https://gvlab-bucket.s3.amazonaws.com/handyman.jpg
zoo.jpg,multiple,1,5,https://gvlab-bucket.s3.amazonaws.com/zoo.jpg
barn.jpg,multiple,1,5,https://gvlab-bucket.s3.amazonaws.com/barn.jpg
zoo.jpg,capture,1,6,https://gvlab-bucket.s3.amazonaws.com/zoo.jpg
rope.jpg,capture,1,6,https://gvlab-bucket.s3.amazonaws.com/rope.jpg
whirlwind.jpg,ocean,1,7,https://gvlab-bucket.s3.amazonaws.com/whirlwind.jpg
mermaid.jpg,ocean,1,7,https://gvlab-bucket.s3.amazonaws.com/mermaid.jpg
godfather.jpg,important,1,8,https://gvlab-bucket.s3.amazonaws.com/godfather.jpg
reporter.jpg,important,1,8,https://gvlab-bucket.s3.amazonaws.com/reporter.jpg
camera.jpg,camera,1,9,https://gvlab-bucket.s3.amazonaws.com/camera.jpg
reporter.jpg,camera,1,9,https://gvlab-bucket.s3.amazonaws.com/reporter.jpg
flood.jpg,water,1,10,https://gvlab-bucket.s3.amazonaws.com/flood.jpg
island.jpg,water,1,10,https://gvlab-bucket.s3.amazonaws.com/island.jpg
shower.jpg,water,1,10,https://gvlab-bucket.s3.amazonaws.com/shower.jpg
flood.jpg,lifejacket,1,11,https://gvlab-bucket.s3.amazonaws.com/flood.jpg
island.jpg,lifejacket,1,11,https://gvlab-bucket.s3.amazonaws.com/island.jpg
godfather.jpg,mob,1,12,https://gvlab-bucket.s3.amazonaws.com/godfather.jpg
reporter.jpg,mob,1,12,https://gvlab-bucket.s3.amazonaws.com/reporter.jpg
bunny.jpg,quadruped,1,13,https://gvlab-bucket.s3.amazonaws.com/bunny.jpg
hog.jpg,quadruped,1,13,https://gvlab-bucket.s3.amazonaws.com/hog.jpg
bottom.jpg,orchard,1,14,https://gvlab-bucket.s3.amazonaws.com/bottom.jpg
tree.jpg,orchard,1,14,https://gvlab-bucket.s3.amazonaws.com/tree.jpg
liter.jpg,urine,1,15,https://gvlab-bucket.s3.amazonaws.com/liter.jpg
tea.jpg,urine,1,15,https://gvlab-bucket.s3.amazonaws.com/tea.jpg
liter.jpg,gulp,1,16,https://gvlab-bucket.s3.amazonaws.com/liter.jpg
tea.jpg,gulp,1,16,https://gvlab-bucket.s3.amazonaws.com/tea.jpg
chlorine.jpg,number,1,17,https://gvlab-bucket.s3.amazonaws.com/chlorine.jpg
credit card.jpg,number,1,17,https://gvlab-bucket.s3.amazonaws.com/credit card.jpg
dice.jpg,number,1,17,https://gvlab-bucket.s3.amazonaws.com/dice.jpg
chlorine.jpg,four,1,18,https://gvlab-bucket.s3.amazonaws.com/chlorine.jpg
credit card.jpg,four,1,18,https://gvlab-bucket.s3.amazonaws.com/credit card.jpg
dice.jpg,four,1,18,https://gvlab-bucket.s3.amazonaws.com/dice.jpg
batman.jpg,nocturnal,1,19,https://gvlab-bucket.s3.amazonaws.com/batman.jpg
kitten.jpg,nocturnal,1,19,https://gvlab-bucket.s3.amazonaws.com/kitten.jpg
mule.jpg,dance,1,20,https://gvlab-bucket.s3.amazonaws.com/mule.jpg
stereo.jpg,dance,1,20,https://gvlab-bucket.s3.amazonaws.com/stereo.jpg
credit card.jpg,gamble,1,21,https://gvlab-bucket.s3.amazonaws.com/credit card.jpg
dice.jpg,gamble,1,21,https://gvlab-bucket.s3.amazonaws.com/dice.jpg
batman.jpg,dark,1,22,https://gvlab-bucket.s3.amazonaws.com/batman.jpg
stereo.jpg,dark,1,22,https://gvlab-bucket.s3.amazonaws.com/stereo.jpg
walrus.jpg,animal,1,23,https://gvlab-bucket.s3.amazonaws.com/walrus.jpg
shepherd.jpg,animal,1,23,https://gvlab-bucket.s3.amazonaws.com/shepherd.jpg
tennis.jpg,human,1,24,https://gvlab-bucket.s3.amazonaws.com/tennis.jpg
prince.jpg,human,1,24,https://gvlab-bucket.s3.amazonaws.com/prince.jpg
sunburn.jpg,human,1,24,https://gvlab-bucket.s3.amazonaws.com/sunburn.jpg
queen.jpg,boss,1,25,https://gvlab-bucket.s3.amazonaws.com/queen.jpg
billboard.jpg,boss,1,25,https://gvlab-bucket.s3.amazonaws.com/billboard.jpg
mug.jpg,drink,1,26,https://gvlab-bucket.s3.amazonaws.com/mug.jpg
cola.jpg,drink,1,26,https://gvlab-bucket.s3.amazonaws.com/cola.jpg
cola.jpg,company,1,27,https://gvlab-bucket.s3.amazonaws.com/cola.jpg
jigsaw.jpg,company,1,27,https://gvlab-bucket.s3.amazonaws.com/jigsaw.jpg
billboard.jpg,company,1,27,https://gvlab-bucket.s3.amazonaws.com/billboard.jpg
mice.jpg,nibble,1,28,https://gvlab-bucket.s3.amazonaws.com/mice.jpg
custard.jpg,nibble,1,28,https://gvlab-bucket.s3.amazonaws.com/custard.jpg
neck.jpg,learn,1,29,https://gvlab-bucket.s3.amazonaws.com/neck.jpg
blackboard.jpg,learn,1,29,https://gvlab-bucket.s3.amazonaws.com/blackboard.jpg
writer.jpg,learn,1,29,https://gvlab-bucket.s3.amazonaws.com/writer.jpg
